loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit
13000,13000,13000, 36 months,6.97%,401.23,A,A3,DESIGNER,9 years,RENT,52000,Not Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,928xx,CA,31.5,1,03-Aug,0,21,,20,0,14496,44.50%,27,w,6113.26,6113.26,8014.53,8014.53,6886.74,1127.79,0,0,0,17-Dec,401.23,18-Jan,17-Dec,0,,1,Individual,,,,0,0,49339,2,5,2,4,6,34843,66,0,0,2932,58,32600,2,0,1,4,2597,3069,72.4,0,0,150,151,27,6,0,57,,1,,0,5,8,8,9,10,15,17,8,20,0,0,0,2,96.3,50,0,0,85760,49339,11100,53160
5000,5000,5000, 36 months,9.16%,159.38,B,B2,PSW,2 years,RENT,52000,Source Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,921xx,CA,13.36,3,Sep-99,0,21,,15,0,4978,75.40%,39,w,2391.61,2391.61,3182.51,3182.51,2608.39,574.12,0,0,0,17-Dec,159.38,18-Jan,17-Dec,0,21,1,Individual,,,,0,0,63879,1,10,1,1,2,58901,110,1,3,2020,106,6600,0,1,1,4,4259,1280,61.2,0,0,198,177,10,2,0,10,,10,,4,1,2,3,8,22,5,17,2,15,0,0,3,2,87.2,33.3,0,0,60408,63879,3300,53808
35000,35000,35000, 36 months,17.27%,1252.56,D,D2,Economist,7 years,MORTGAGE,178500,Source Verified,16-Mar,Fully Paid,n,,,debt_consolidation,Debt consolidation,331xx,FL,21.82,1,Aug-98,3,8,,11,0,15794,60.10%,19,w,0,0,38762.03939,38762.04,35000,3762.04,0,0,0,16-Dec,30061.28,,17-Dec,1,,1,Individual,,,,0,202,723549,1,3,1,1,5,24497,47,0,0,7179,51,26300,3,0,7,1,65777,7639,58.3,0,0,85,76,39,5,1,39,8,0,8,0,2,4,3,5,6,6,11,4,11,0,0,0,1,94.7,66.7,0,0,828128,82315,18300,52495
5000,5000,5000, 36 months,20.75%,187.74,E,E2,cook,3 years,MORTGAGE,28000,Source Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,214xx,MD,35.15,0,10-May,0,25,104,10,1,3382,24.20%,12,f,2604.41,2604.41,3743.27,3743.27,2395.59,1347.68,0,0,0,17-Dec,187.74,18-Jan,17-Dec,1,,1,Individual,,,,0,446,27348,1,2,1,2,12,23966,77,2,2,1076,61,14000,2,0,2,4,2735,8539,18.7,0,0,59,70,1,1,0,1,25,1,25,0,2,3,6,6,3,8,9,3,10,0,0,0,3,83.3,0,0,1,45179,27348,10500,31179
14000,14000,14000, 36 months,8.39%,441.24,B,B1,Auto tech,5 years,RENT,48000,Source Verified,16-Mar,Late (31-120 days),n,,,debt_consolidation,Debt consolidation,104xx,NY,21.33,1,03-Jul,1,16,,9,0,5664,45.70%,14,w,7438.22,7438.22,7929.27,7929.27,6561.78,1367.49,0,0,0,17-Oct,441.24,18-Jan,17-Dec,1,45,1,Individual,,,,0,0,28629,0,2,0,2,20,22965,69,0,0,2565,63,12400,0,0,1,2,3181,3104,62.6,0,0,131,43,29,20,0,29,,4,16,2,5,6,5,5,3,7,9,6,9,0,0,0,0,64.3,0,0,0,45638,28629,8300,33238
10000,10000,10000, 36 months,5.32%,301.15,A,A1,,n/a,MORTGAGE,90000,Not Verified,16-Mar,Current,n,,,credit_card,Credit card refinancing,934xx,CA,4,0,Mar-84,0,,,6,0,6103,26.90%,10,w,4641.48,4641.48,6017.09,6017.09,5358.52,658.57,0,0,0,17-Dec,301.15,18-Jan,17-Sep,0,,1,Individual,,,,0,0,211639,0,0,0,0,,0,,0,1,6103,32,22700,0,0,0,1,35273,16597,26.9,0,0,,376,20,20,1,20,,,,0,1,1,3,5,0,3,7,1,6,0,0,0,0,100,0,0,0,248901,9999,22700,0
12125,12125,12075, 36 months,18.25%,439.87,D,D3,QC Auditor,2 years,MORTGAGE,58000,Not Verified,16-Mar,Fully Paid,n,,,debt_consolidation,Debt consolidation,530xx,WI,36.17,1,02-Jan,1,16,,13,0,29717,93.20%,28,w,0,0,15000.17542,14938.32,12125,2875.18,0,0,0,17-Dec,6661.1,,17-Dec,0,,1,Individual,,,,0,5712,272618,0,5,0,1,15,45484,81,0,0,12662,87,31900,1,2,2,1,20971,1355,94.3,0,0,160,124,65,15,4,81,,0,,0,3,5,3,5,12,5,10,5,13,0,0,0,0,96.4,100,0,0,319173,75374,23900,73255
7975,7975,7975, 36 months,16.29%,281.53,D,D1,driver,2 years,RENT,55000,Verified,16-Mar,Current,n,,,other,Other,762xx,TX,18.35,0,05-Nov,1,75,,5,0,2183,33.10%,12,w,4024.11,4024.11,5616.17,5616.17,3950.89,1665.28,0,0,0,17-Dec,281.53,18-Jan,17-Dec,0,75,1,Individual,,,,0,958,2183,1,0,0,0,44,0,,2,5,1129,33,6600,0,0,3,5,437,3917,35.8,0,0,124,109,5,5,0,5,77,5,77,3,3,3,4,6,5,5,7,3,5,0,0,0,2,100,0,0,0,6600,2183,6100,0
24000,24000,24000, 36 months,5.32%,722.76,A,A1,manager,6 years,MORTGAGE,110000,Not Verified,16-Mar,Current,n,,,credit_card,Credit card refinancing,027xx,MA,25.31,0,May-86,0,42,,27,0,34634,29.70%,60,w,53.34,53.34,25553.03,25553.03,23946.66,1606.37,0,0,0,17-Dec,11809.96,18-Jan,17-Dec,0,,1,Individual,,,,0,0,253486,1,3,1,2,4,27684,62,2,3,9272,39,116500,1,1,5,6,9388,30435,50.6,0,0,120,358,12,4,3,44,,11,42,0,8,16,10,19,15,23,42,16,26,0,0,0,4,98.3,40,0,0,354024,62318,61600,44524
12000,12000,12000, 36 months,17.27%,429.45,D,D2,Firefighter paramedic ,2 years,OWN,80000,Not Verified,16-Mar,Current,n,,,home_improvement,Home improvement,333xx,FL,3.44,0,Nov-97,3,,,6,0,15672,40.30%,11,w,6098.43,6098.43,8565.97,8565.97,5901.57,2664.4,0,0,0,17-Dec,429.45,18-Jan,17-Dec,0,,1,Individual,,,,0,0,261631,6,0,0,0,,0,,6,8,6665,40,83200,1,0,7,9,43605,66342,28.4,0,0,,220,4,4,1,10,,4,,0,3,5,3,7,0,5,10,5,6,0,0,0,7,100,0,0,0,330580,15672,76000,0
10000,10000,10000, 36 months,7.89%,312.86,A,A5,Staff Analyst,< 1 year,RENT,56458,Source Verified,16-Mar,Fully Paid,n,,,other,Other,112xx,NY,10.12,0,01-Apr,0,49,,11,0,8553,55.50%,32,w,0,0,10996.42103,10996.42,10000,996.42,0,0,0,17-Dec,5060.85,,17-Dec,0,,1,Individual,,,,0,0,161094,0,6,0,0,31,152541,108,1,2,5440,97,15400,0,1,1,2,14645,3647,66.2,0,0,162,179,7,7,1,43,,7,,0,2,3,3,6,21,5,10,3,11,0,0,0,1,96.3,33.3,0,0,159073,161094,10800,143673
17000,17000,17000, 36 months,9.16%,541.87,B,B2,Peace offiver,9 years,MORTGAGE,140000,Not Verified,16-Mar,Fully Paid,n,,,credit_card,Credit card refinancing,920xx,CA,20.46,0,Sep-96,1,,,16,0,29536,75.70%,29,w,0,0,17948.72,17948.72,17000,948.72,0,0,0,16-Dec,14172.93,,16-Dec,0,,1,Individual,,,,0,0,415699,3,5,1,3,3,52090,57,3,3,8741,66,39000,1,3,2,6,25981,5310,83.8,0,0,152,234,2,2,4,11,,6,,0,6,9,6,7,11,9,14,9,16,0,0,0,4,100,83.3,0,0,482413,81626,32800,83207
10000,10000,10000, 36 months,9.16%,318.75,B,B2,Art Director,10+ years,RENT,75000,Not Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,112xx,NY,14.32,0,06-Jul,0,,,6,0,17753,67.50%,8,w,4783.44,4783.44,6364.82,6364.82,5216.56,1148.26,0,0,0,17-Dec,318.75,18-Jan,17-Dec,0,,1,Individual,,,,0,0,24920,0,1,0,1,14,7167,72,0,0,7591,69,26300,0,0,0,1,4153,2929,79.9,0,0,116,115,53,14,0,100,,,,0,2,4,2,2,3,5,5,4,6,0,0,0,0,100,50,0,0,36300,24920,14600,10000
15000,15000,15000, 36 months,16.29%,529.51,D,D1,Tow truck driver,9 years,OWN,110000,Source Verified,16-Mar,Late (31-120 days),n,,,vacation,Vacation,785xx,TX,15.6,1,09-Apr,1,23,,15,0,6814,71%,43,w,8407.27,8407.27,9504.03,9504.03,6592.73,2911.3,0,0,0,17-Oct,529.51,18-Jan,17-Dec,0,23,1,Individual,,,,0,0,31157,3,6,5,12,2,24343,70,2,5,2739,70,9600,6,3,10,17,2077,1094,79.4,0,0,83,41,3,2,0,3,,4,,0,3,7,4,4,34,9,9,7,15,0,0,1,7,97.7,75,0,0,44242,31157,5300,34642
9000,9000,9000, 36 months,5.32%,271.04,A,A1,PRODUCTION MANAGER,10+ years,OWN,68000,Not Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,114xx,NY,9.55,0,02-Dec,0,,,4,0,9574,95.70%,11,w,4177.23,4177.23,5415.48,5415.48,4822.77,592.71,0,0,0,17-Dec,271.04,18-Jan,17-Dec,0,,1,Individual,,,,0,0,334235,0,1,0,1,16,17562,80,0,1,6960,85,10000,0,0,0,2,83559,426,95.7,0,0,159,133,24,16,1,24,,,,0,2,2,2,5,2,2,8,2,4,0,0,0,0,100,100,0,0,373071,27136,10000,21944
19200,19200,19200, 60 months,11.99%,427,C,C1,Senior Network Analyst,< 1 year,RENT,85000,Not Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,600xx,IL,10.45,0,Jul-99,0,,,9,0,10949,25.50%,13,w,14022.43,14022.43,8514.42,8514.42,5177.57,3336.85,0,0,0,17-Dec,427,18-Jan,17-Dec,0,,1,Individual,,,,0,2423,23230,0,1,1,1,11,12281,77,1,1,5298,39,43000,0,0,1,2,2581,28252,26.6,0,0,118,200,8,8,0,8,,11,,0,4,5,6,7,2,8,11,5,9,0,0,0,2,100,16.7,0,0,59000,23230,38500,16000
4000,4000,4000, 36 months,7.89%,125.15,A,A5,Mechanic,10+ years,MORTGAGE,70000,Source Verified,16-Mar,Current,n,,,home_improvement,Home improvement,028xx,RI,9.87,0,Sep-99,1,28,,9,0,2255,16.60%,13,w,1894.5,1894.5,2499.49,2499.49,2105.5,393.99,0,0,0,17-Dec,125.15,18-Jan,17-Dec,0,,1,Individual,,,,0,320,30639,3,1,1,1,6,28384,95,2,3,923,71,13600,0,1,2,4,3404,9074,15.2,0,0,127,198,3,3,0,3,,5,28,0,3,5,5,6,4,8,9,5,9,0,0,0,3,92.3,0,0,0,43346,30639,10700,29746
35000,35000,35000, 60 months,8.39%,716.23,B,B1,TV Editor,7 years,RENT,175000,Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,915xx,CA,5.23,0,04-Aug,0,,,8,0,15787,53%,33,w,24916.37,24916.37,14314.08,14314.08,10083.63,4230.45,0,0,0,17-Dec,716.23,18-Jan,17-Dec,0,,1,Individual,,,,0,0,42459,0,2,0,0,34,26672,73,0,1,8200,64,29800,0,3,0,1,5307,13513,53.9,0,0,138,139,22,22,0,22,,23,,0,2,2,5,10,17,6,16,2,8,0,0,0,0,100,40,0,0,66464,42459,29300,36664
35000,35000,35000, 36 months,17.27%,1252.56,D,D2,Engineer,10+ years,MORTGAGE,106000,Verified,16-Mar,Fully Paid,n,,,debt_consolidation,Debt consolidation,461xx,IN,13.27,0,03-Jan,0,24,68,7,1,12049,94.90%,27,w,0,0,42038.31427,42038.31,35000,7038.31,0,0,0,17-Sep,22064.51,,17-Dec,0,,1,Individual,,,,0,0,146811,0,2,1,2,12,50322,95,0,0,6128,95,12700,4,0,1,2,20973,501,95.7,0,0,131,156,25,12,1,47,,12,,0,3,4,3,12,8,4,17,4,6,0,0,0,1,95.8,100,1,0,190612,62371,11700,57293
20000,20000,20000, 60 months,9.75%,422.49,B,B3,Client Relations Manager,1 year,MORTGAGE,40000,Not Verified,16-Mar,Fully Paid,n,,,debt_consolidation,Debt consolidation,229xx,VA,6.45,0,09-Mar,0,,,11,0,12360,46.60%,18,w,0,0,21785.06448,21785.06,20000,1785.06,0,0,0,17-Mar,17581.83,,17-Aug,0,,1,Individual,,,,0,0,224207,0,4,1,4,8,12696,99,2,2,5282,64,26500,2,0,2,7,22421,14140,46.6,0,0,76,84,10,8,1,10,,1,,0,4,4,5,5,9,6,8,4,11,0,0,0,3,100,40,0,0,242646,25056,26500,12846
8000,8000,8000, 36 months,8.39%,252.14,B,B1,Technician,9 years,MORTGAGE,60000,Source Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,756xx,TX,19.5,1,Feb-97,0,8,,6,0,4961,93.60%,11,w,3803.96,3803.96,5035.34,5035.34,4196.04,839.3,0,0,0,17-Dec,252.14,18-Jan,17-Dec,0,65,1,Individual,,,,0,0,98665,0,3,0,1,16,28005,66,0,1,3635,69,5300,0,1,0,2,16444,339,93.6,0,0,229,43,24,16,2,24,,22,,0,2,2,2,2,7,2,2,2,6,0,0,0,0,81.8,100,0,0,116616,32966,5300,42516
15000,15000,15000, 36 months,7.89%,469.29,A,A5,business development and marketing,3 years,MORTGAGE,140000,Source Verified,16-Mar,Current,n,,,credit_card,,705xx,LA,19.47,0,01-Sep,1,,,17,0,75859,97.30%,34,w,7104.86,7104.86,9421.96,9421.96,7895.14,1526.82,0,0,0,17-Dec,469.29,18-Jan,17-Dec,0,,1,Individual,,,,0,0,131741,0,7,0,0,30,55882,60,1,1,9475,77,76800,0,0,1,1,8234,23,99.9,0,0,174,168,12,12,1,12,,4,,0,7,9,7,7,18,10,15,9,17,0,0,0,1,100,100,0,0,166791,131741,33100,89991
11000,11000,11000, 36 months,7.39%,341.62,A,A4,Operations Manager,8 years,RENT,45755,Not Verified,16-Mar,Fully Paid,n,,,debt_consolidation,Debt consolidation,410xx,KY,24.94,0,06-Mar,0,,,13,0,11376,32.50%,19,w,0,0,11629.11391,11629.11,11000,629.11,0,0,0,17-Feb,8249.04,,17-Dec,0,,1,Individual,,,,0,162,23730,2,3,0,1,13,12354,67,2,2,5790,44,35000,0,1,0,3,1978,8225,47.9,0,0,118,120,5,5,0,5,,14,,0,2,4,3,3,8,10,11,4,13,0,0,0,2,100,0,0,0,53426,23730,15800,18426
20000,20000,19950, 36 months,13.67%,680.36,C,C3,Controller,7 years,MORTGAGE,120000,Not Verified,16-Mar,Fully Paid,n,,,debt_consolidation,Debt consolidation,190xx,PA,28.25,0,Dec-98,2,47,,31,0,34553,52.90%,59,f,0,0,22350.1312,22294.26,20000,2350.13,0,0,0,17-Mar,15576.91,,17-Dec,0,,1,Individual,,,,0,0,361870,2,4,0,2,13,70371,61,2,4,7842,57,65300,1,2,3,6,13403,13624,69.2,0,0,174,207,1,1,1,1,47,0,47,0,12,16,14,18,15,26,43,16,31,0,0,0,2,96.6,42.9,0,0,450334,104924,44300,105034
9600,9600,9600, 36 months,9.75%,308.64,B,B3,Project Manager,2 years,RENT,60000,Source Verified,16-Mar,Current,n,,,car,Car financing,328xx,FL,12.92,0,09-Aug,1,46,,7,0,10466,48.50%,12,w,4613.18,4613.18,6162.4,6162.4,4986.82,1175.58,0,0,0,17-Dec,308.64,18-Jan,17-Dec,0,,1,Individual,,,,0,0,28413,0,2,1,2,11,17947,77,1,2,6829,63,21600,0,1,4,4,4059,11134,48.5,0,0,79,57,9,9,0,9,46,0,46,0,3,3,5,6,4,5,8,3,7,0,0,0,2,91.7,20,0,0,44874,28413,21600,23274
20000,20000,20000, 36 months,5.32%,602.3,A,A1,Equity Research Associate ,8 years,RENT,110000,Not Verified,16-Mar,Current,n,,,credit_card,Credit card refinancing,021xx,MA,12.74,0,Dec-99,0,,,4,0,20324,47.60%,14,w,9282.95,9282.95,12034.18,12034.18,10717.05,1317.13,0,0,0,17-Dec,602.3,18-Jan,17-Dec,0,,1,Individual,,,,0,0,36326,0,1,0,1,15,16002,67,0,0,10717,55,42700,0,0,0,1,9082,22376,47.6,0,0,138,195,78,15,0,111,,,,0,3,3,3,7,7,3,7,3,4,0,0,0,0,100,66.7,0,0,66700,36326,42700,24000
10000,10000,10000, 36 months,14.46%,344.02,C,C4,S/W Developer,5 years,MORTGAGE,121000,Verified,16-Mar,Current,n,,,small_business,Business,025xx,MA,21.3,0,05-Sep,1,54,106,19,1,23145,62.40%,34,f,4978.88,4978.88,6864.33,6864.33,5021.12,1843.21,0,0,0,17-Dec,344.02,18-Jan,17-Dec,0,,1,Individual,,,,0,0,334925,3,4,1,4,5,66982,93,6,10,4540,76,37100,3,2,5,15,17628,8304,65.7,0,0,106,126,6,5,2,6,,6,,0,8,11,8,12,9,14,23,11,19,0,0,0,7,97.1,37.5,1,0,364315,90127,24200,77846
8000,8000,8000, 36 months,17.27%,286.3,D,D2,Food service,3 years,MORTGAGE,55000,Source Verified,16-Mar,Fully Paid,n,,,credit_card,Credit card refinancing,125xx,NY,30.11,0,05-Jan,0,32,,11,0,9558,76.50%,18,w,0,0,9822.454967,9822.45,8000,1822.45,0,0,0,17-Dec,4390.93,,17-Dec,0,,1,Individual,,,,0,0,214015,0,3,3,4,12,39271,82,0,0,8139,81,12500,4,1,9,4,21402,903,90.5,0,0,109,134,30,12,2,30,,1,,0,2,5,2,3,6,7,10,5,11,0,0,0,3,83.3,100,0,0,262657,48829,9500,48157
20000,20000,20000, 36 months,10.75%,652.41,B,B4,Mechanic 6,2 years,MORTGAGE,94000,Not Verified,16-Mar,Fully Paid,n,,,debt_consolidation,Debt consolidation,827xx,WY,17.78,0,05-Feb,0,,,12,0,11327,42.10%,28,w,0,0,22130.97289,22130.97,20000,2130.97,0,0,0,17-Jun,13673.53,,17-Dec,0,,1,Individual,,,,0,132,318229,2,3,0,2,19,41679,63,3,4,4449,57,26900,3,7,0,7,26519,11573,49.5,0,0,133,129,5,5,3,5,,19,,0,4,4,5,9,13,7,12,4,12,0,0,0,3,92.9,20,0,0,394521,53006,22900,65744
8000,8000,8000, 36 months,11.99%,265.68,C,C1,MFG Engineer,5 years,MORTGAGE,120000,Source Verified,16-Mar,Current,n,,,other,Other,324xx,FL,30.68,0,03-Nov,0,62,,20,0,23070,54.80%,48,w,3910.38,3910.38,5302.94,5302.94,4089.62,1213.32,0,0,0,17-Dec,265.68,18-Jan,17-Dec,0,,1,Individual,,,,0,0,109949,1,4,1,3,8,86879,83,2,5,2973,68,42100,2,1,2,8,5497,420,95.8,0,0,135,148,4,4,3,16,67,7,67,0,4,11,4,10,18,16,27,11,20,0,0,0,3,95.8,100,0,0,181342,109949,9900,139242
5000,5000,5000, 36 months,11.99%,166.05,C,C1,Paralegal,10+ years,OWN,52000,Source Verified,16-Mar,Current,n,,,other,Other,741xx,OK,29.33,0,Jun-87,0,,,10,0,12306,53%,22,w,2443.98,2443.98,3314.34,3314.34,2556.02,758.32,0,0,0,17-Dec,166.05,18-Jan,17-Dec,0,,1,Individual,,,,0,0,35638,2,3,1,2,8,23332,58,4,6,8001,56,23200,0,0,0,8,3564,899,89.9,0,0,149,50,2,2,1,15,,22,,0,1,4,1,2,11,7,10,4,10,0,0,0,5,100,100,0,0,63449,35638,8900,40249
28000,28000,28000, 36 months,5.32%,843.22,A,A1,Physician,5 years,MORTGAGE,130000,Not Verified,16-Mar,Fully Paid,n,,,debt_consolidation,Debt consolidation,283xx,NC,21.69,0,04-Oct,0,,,15,0,27186,23.50%,42,w,0,0,29657.74739,29657.75,28000,1657.75,0,0,0,17-Sep,15274.3,,17-Sep,0,,1,Individual,,,,0,0,428496,0,3,1,2,10,143952,89,0,2,11374,37,104700,1,3,1,5,32961,60491,22.6,0,0,116,137,19,10,1,19,,11,,0,6,8,7,12,19,11,22,8,15,0,0,0,1,100,0,0,0,525870,171138,81500,155683
15000,15000,15000, 60 months,14.46%,352.62,C,C4,Shovel Operator,9 years,RENT,71000,Not Verified,16-Mar,Current,n,,,car,Car financing,863xx,AZ,23.11,0,01-Apr,0,75,,16,0,6569,23%,29,w,11139.83,11139.83,7058.42,7058.42,3860.17,3198.25,0,0,0,17-Dec,352.62,18-Jan,17-Dec,0,,1,Individual,,,,0,0,74062,2,5,4,6,5,67493,85,1,3,2541,69,28500,3,7,3,9,4937,7561,38,0,0,179,156,9,5,0,16,,12,,0,3,7,3,4,14,11,15,7,16,0,0,0,5,96.6,33.3,0,0,107954,74062,12200,79454
7000,7000,7000, 36 months,10.75%,228.35,B,B4,Supervisor ,10+ years,RENT,110000,Verified,16-Mar,Fully Paid,n,,,debt_consolidation,,430xx,OH,30.67,0,May-85,3,32,,16,0,12866,78%,44,w,0,0,7904.210871,7904.21,7000,904.21,0,0,0,17-Oct,24.91,,17-Oct,0,,1,Individual,,,,0,0,90099,2,8,5,8,4,60732,82,2,3,3562,78,16600,9,5,5,11,5631,3750,87,0,0,150,370,3,3,1,20,,2,34,0,2,7,8,8,24,7,19,7,16,,0,0,7,95,100,0,0,119789,78201,7500,73649
23000,23000,23000, 36 months,5.32%,692.64,A,A1,Bus Driver,3 years,MORTGAGE,85000,Source Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,068xx,CT,3.87,0,06-Jun,0,,,11,0,9619,33.10%,17,w,10459.68,10459.68,14039.2,14039.2,12540.32,1498.88,0,0,0,17-Dec,692.64,18-Jan,17-Dec,0,,1,Individual,,,,0,0,9619,0,0,0,0,42,0,,0,2,3178,33,29100,0,0,1,2,962,11356,45.1,0,0,42,117,22,22,0,22,,5,,0,4,6,6,9,1,11,16,6,11,0,0,0,0,100,16.7,0,0,29100,9619,20700,0
7500,7500,7500, 36 months,11.47%,247.22,B,B5,Utility Technician,10+ years,MORTGAGE,93000,Source Verified,16-Mar,Charged Off,n,,,other,Other,604xx,IL,8.92,0,Feb-88,1,,,5,0,3232,104.30%,12,w,0,0,1857.84,1857.84,175.53,62.13,0,1620.18,291.6324,16-May,247.22,,16-Dec,0,,1,Individual,,,,0,0,169614,1,1,1,2,9,14124,94,0,0,2104,96,3100,2,0,3,4,33923,0,104.3,0,0,103,337,28,3,3,28,,0,,0,2,2,2,4,4,2,5,2,5,0,0,0,3,100,100,0,0,177955,17356,3100,15000
6000,6000,6000, 36 months,18.99%,219.91,D,D4,Processor 2,< 1 year,RENT,35000,Source Verified,16-Mar,Fully Paid,n,,,credit_card,Credit card refinancing,532xx,WI,19.65,0,08-Aug,2,,,15,0,6083,92.20%,19,w,0,0,6602.045961,6602.05,6000,602.05,0,0,0,17-Feb,2135.52,,17-Jul,0,,1,Individual,,,,0,125,41630,3,11,4,6,4,35547,84,0,1,2070,85,6600,2,3,4,8,2775,130,94.1,0,0,91,42,16,4,0,42,,4,,1,1,4,1,1,12,4,6,4,15,0,0,0,4,94.7,100,0,0,48801,41630,2200,42201
5000,5000,5000, 36 months,9.16%,159.38,B,B2,Air traffic controller,10+ years,MORTGAGE,100000,Source Verified,16-Mar,Fully Paid,n,,,other,Other,976xx,OR,11.9,0,05-Mar,0,45,,7,0,30703,87%,16,w,0,0,5349.972764,5349.97,5000,349.97,0,0,0,17-Feb,3918.09,,17-Sep,0,,1,Individual,,,,0,0,515219,0,1,0,0,105,44541,,0,1,12459,87,35300,0,0,0,1,73603,41,99.7,0,0,124,132,13,13,5,59,,,,0,1,3,1,3,3,4,8,3,7,0,0,0,0,93.7,100,0,0,568655,75244,12500,59248
18500,18500,18500, 36 months,6.49%,566.93,A,A2,Sr. Manager,8 years,RENT,111500,Source Verified,16-Mar,Fully Paid,n,,,debt_consolidation,Debt consolidation,802xx,CO,10.9,0,03-Jun,0,,,11,0,17952,33.70%,16,w,0,0,19503.31433,19503.31,18500,1003.31,0,0,0,17-Mar,13847.35,,17-Dec,0,,1,Individual,,,,0,0,49277,1,6,1,1,5,31325,54,0,0,12109,44,53200,0,1,0,1,4480,33248,35.1,0,0,153,151,58,5,0,58,,,,0,2,2,4,5,9,5,7,2,11,0,0,0,1,100,25,0,0,111442,49277,51200,58242
22000,22000,22000, 36 months,5.32%,662.53,A,A1,Regional Director,6 years,MORTGAGE,150000,Not Verified,16-Mar,Current,n,,,credit_card,Credit card refinancing,603xx,IL,12.22,0,04-Aug,0,,,6,0,21980,76.90%,26,w,10211.26,10211.26,13265.89,13265.89,11788.74,1477.15,0,0,0,17-Dec,662.53,18-Jan,17-Dec,0,,1,Individual,,,,0,0,323797,1,3,0,1,18,36192,64,0,0,16849,69,28600,0,0,2,2,53966,6620,76.9,0,0,137,139,29,4,1,29,,8,,0,2,2,2,9,10,2,12,2,6,0,0,0,1,100,50,0,0,350959,58172,28600,56359
17000,17000,17000, 36 months,5.32%,511.96,A,A1,Teacher,10+ years,OWN,70000,Not Verified,16-Mar,Current,n,,,credit_card,Credit card refinancing,551xx,MN,20.38,2,Aug-92,0,12,,21,0,21356,27.40%,44,w,7890.41,7890.41,10229.15,10229.15,9109.59,1119.56,0,0,0,17-Dec,511.96,18-Jan,17-Dec,0,,1,Individual,,,,0,0,177543,0,1,0,1,20,9196,54,1,6,9159,32,78000,3,0,3,8,8877,45767,23.7,0,0,41,283,12,8,3,12,12,9,12,0,5,8,12,19,3,19,38,8,21,0,0,0,2,93.2,8.3,0,0,243200,30552,60000,17000
6000,6000,6000, 36 months,8.39%,189.1,B,B1,Senior Marketing Manager,9 years,MORTGAGE,98000,Not Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,177xx,PA,25.92,0,Sep-99,0,,,13,0,30900,77.60%,44,w,2853.07,2853.07,3776.41,3776.41,3146.93,629.48,0,0,0,17-Dec,189.1,18-Jan,17-Dec,0,,1,Individual,,,,0,0,232459,1,4,1,3,3,114619,87,1,1,16962,84,39800,0,1,4,4,19372,6800,82,0,0,182,198,9,3,5,71,,3,,0,3,3,4,6,27,8,12,3,13,0,0,0,2,100,50,0,0,264264,145519,37700,134214
